CE,CP,EPS1,FS1,FS2,PS1,PS2,PS3,PS4,PS5,PS6,SE,TS1,TS2,TS3,TS4,VS1,profile
46.625,2.122,2429.0,7.442,10.156,150.65,124.63,2.305,10.097,9.856,9.738,64.426,36.422,41.941,39.168,31.359,0.514,0
46.577,2.113,2428.6,7.448,10.17,150.59,124.73,2.305,10.027,9.802,9.692,64.327,36.395,41.922,39.172,31.445,0.515,0
46.659,2.122,2429.4,7.483,10.148,150.74,124.95,2.266,10.076,9.854,9.74,64.382,36.504,41.902,39.172,31.434,0.517,0
46.747,2.123,2429.4,7.504,10.169,150.71,124.81,2.32,10.059,9.813,9.7,64.559,36.504,41.949,39.18,31.449,0.512,0
46.295,2.119,2428.2,7.433,10.158,150.63,124.87,2.109,10.076,9.842,9.723,64.232,36.422,41.937,39.238,31.437,0.52,0
46.415,2.116,2429.6,7.508,10.169,150.58,125.0,2.172,10.088,9.853,9.731,64.486,36.504,41.949,39.184,31.434,0.532,0
46.309,2.112,2429.8,7.494,10.163,150.57,124.9,2.25,10.043,9.811,9.7,64.572,36.5,41.965,39.18,31.437,0.527,0
46.44,2.125,2429.6,7.538,10.163,150.54,124.69,2.281,10.043,9.813,9.705,64.57,36.406,41.957,39.172,31.445,0.524,0
47.008,2.147,2427.6,7.529,10.156,150.63,124.69,2.211,10.07,9.847,9.731,64.529,36.406,41.969,39.172,31.359,0.513,0
47.022,2.141,2425.8,7.381,10.174,150.41,124.87,2.328,10.026,9.801,9.693,64.3,36.395,41.996,39.168,31.375,0.543,0
46.462,2.122,2427.6,7.494,10.149,150.62,124.71,2.25,10.094,9.852,9.743,64.578,36.41,41.977,39.18,31.434,0.512,0
46.415,2.124,2428.0,7.347,10.172,150.74,124.87,2.172,10.02,9.801,9.684,64.27,36.406,41.984,39.172,31.445,0.527,0
46.392,2.125,2424.0,7.546,10.15,150.65,124.92,2.195,10.084,9.856,9.747,64.451,36.406,41.91,39.16,31.437,0.541,0
46.383,2.124,2432.8,7.686,10.179,150.71,124.83,2.227,10.035,9.814,9.7,64.403,36.422,41.965,39.16,31.445,0.516,0
46.909,2.137,2436.6,7.383,10.158,150.76,124.85,2.297,10.078,9.835,9.724,64.091,36.426,41.91,39.187,31.359,0.53,0
46.453,2.123,2430.0,7.489,10.162,150.73,124.87,2.227,10.097,9.854,9.738,64.42,36.41,41.992,39.184,31.445,0.536,0
46.909,2.147,2422.0,7.703,10.173,151.01,125.0,2.359,10.09,9.865,9.757,65.807,36.414,41.996,39.187,31.348,0.543,1
46.465,2.123,2422.0,7.693,10.184,150.86,124.98,2.242,10.042,9.83,9.724,65.983,36.414,41.992,39.172,31.434,0.533,0
46.372,2.124,2419.2,7.651,10.18,150.98,124.92,2.242,10.038,9.81,9.701,65.849,36.406,41.984,39.184,31.445,0.525,0
46.164,2.115,2420.2,7.797,10.164,150.92,125.16,2.172,10.066,9.828,9.715,65.695,36.398,41.977,39.168,31.434,0.519,0
46.345,2.12,2419.4,7.607,10.182,150.94,125.09,2.047,10.061,9.821,9.7,65.866,36.492,41.977,39.172,31.437,0.537,0
46.359,2.121,2420.2,7.668,10.165,150.77,125.13,2.336,10.08,9.851,9.735,65.785,36.48,41.992,39.18,31.449,0.526,0
46.429,2.127,2420.2,7.769,10.193,151.0,125.03,2.414,10.099,9.863,9.75,65.764,36.5,41.91,39.187,31.426,0.524,0
46.309,2.124,2418.2,7.626,10.165,151.03,125.0,2.242,10.103,9.861,9.741,65.798,36.5,41.984,39.187,31.437,0.518,0
46.345,2.12,2419.8,7.77,10.182,150.8,124.88,2.266,10.04,9.826,9.712,65.744,36.5,41.977,39.184,31.445,0.535,0
46.429,2.121,2418.4,7.655,10.193,150.87,124.96,2.336,10.044,9.809,9.696,65.916,36.488,41.98,39.168,31.437,0.533,0
46.44,2.121,2420.0,7.676,10.158,150.81,124.98,2.297,10.09,9.849,9.738,65.81,36.504,41.996,39.187,31.437,0.52,0
46.968,2.147,2420.2,7.631,10.167,150.95,124.9,2.195,10.057,9.841,9.733,65.845,36.41,41.969,39.168,31.348,0.528,0
46.838,2.142,2422.2,7.684,10.147,150.82,124.96,2.102,10.084,9.851,9.736,65.861,36.488,41.941,39.168,31.437,0.525,0
47.423,2.164,2421.0,7.737,10.154,150.82,125.12,2.297,10.073,9.857,9.743,65.771,36.488,41.949,39.156,31.344,0.519,0
46.717,2.145,2418.0,7.676,10.18,150.84,124.98,2.383,10.088,9.861,9.752,66.002,36.48,41.98,39.16,31.371,0.523,0
47.128,2.169,2422.0,7.773,10.163,150.84,125.08,2.25,10.1,9.87,9.762,65.701,36.406,41.953,39.172,31.355,0.532,0
47.165,2.172,2418.4,7.679,10.17,151.04,125.1,2.25,10.089,9.858,9.748,65.805,36.398,41.957,39.18,31.301,0.532,0
47.103,2.163,2421.4,7.471,10.182,151.16,125.16,2.336,10.062,9.837,9.717,65.689,36.332,41.969,39.172,31.262,0.515,0
46.355,2.14,2419.8,7.458,10.183,151.04,125.06,2.32,10.052,9.826,9.71,65.678,36.406,41.902,39.18,31.359,0.544,0
46.814,2.156,2421.6,7.563,10.169,151.02,124.98,2.414,10.066,9.835,9.711,65.912,36.34,41.926,39.18,31.289,0.528,0
46.508,2.139,2421.6,7.759,10.152,150.95,125.1,2.273,10.11,9.873,9.759,65.9,36.328,41.895,39.098,31.281,0.527,0
46.542,2.141,2419.6,7.569,10.166,151.04,125.14,2.187,10.086,9.856,9.752,65.843,36.312,41.914,39.086,31.277,0.524,0
46.316,2.141,2420.2,7.781,10.178,150.95,125.13,2.273,10.056,9.835,9.716,65.84,36.238,41.914,39.09,31.277,0.53,0
46.683,2.162,2422.0,7.621,10.189,151.06,125.01,2.352,10.057,9.838,9.724,65.806,36.254,41.898,39.102,31.211,0.534,0
45.979,2.112,2421.8,7.636,10.167,151.01,125.02,2.266,10.048,9.835,9.724,65.827,36.227,41.91,39.012,31.281,0.521,0
46.05,2.124,2426.0,7.5,10.167,151.04,125.13,2.383,10.09,9.873,9.753,65.534,36.227,41.895,39.008,31.199,0.512,0
46.819,2.152,2424.2,7.856,10.167,151.06,124.92,2.227,10.123,9.882,9.762,65.751,36.246,41.883,39.008,31.199,0.516,0
46.772,2.147,2425.8,7.623,10.177,151.09,125.03,2.305,10.11,9.883,9.771,65.864,36.234,41.883,39.02,31.199,0.503,0
47.311,2.169,2420.0,7.608,10.198,151.09,125.26,2.195,10.12,9.878,9.76,65.633,36.227,41.828,38.996,31.121,0.511,0
46.983,2.147,2422.4,7.811,10.183,150.98,125.08,2.227,10.123,9.884,9.77,65.677,36.262,41.832,38.953,31.145,0.532,0
46.993,2.142,2424.2,7.628,10.176,151.1,125.14,2.164,10.119,9.88,9.75,65.725,36.25,41.82,39.02,31.129,0.545,0
46.911,2.161,2423.6,7.609,10.174,150.89,125.08,2.336,10.092,9.854,9.733,65.617,36.238,41.84,38.926,31.129,0.533,0
46.81,2.153,2422.0,7.745,10.192,150.97,124.92,2.266,10.062,9.843,9.735,65.627,36.238,41.828,38.953,31.133,0.523,0
46.785,2.143,2423.6,7.769,10.169,151.08,125.04,2.195,10.078,9.851,9.741,65.797,36.238,41.832,38.969,31.129,0.508,0
46.82,2.155,2423.6,7.641,10.163,151.02,125.06,2.305,10.105,9.889,9.777,65.706,36.172,41.84,38.965,31.121,0.512,0
46.675,2.147,2421.8,7.651,10.176,150.97,125.04,2.25,10.132,9.895,9.78,65.958,36.238,41.816,38.926,31.129,0.509,0
46.723,2.141,2419.8,7.63,10.187,150.98,125.02,2.266,10.09,9.851,9.734,65.969,36.25,41.777,38.937,31.121,0.529,0
46.638,2.139,2421.8,7.691,10.176,150.94,125.16,2.305,10.13,9.891,9.77,65.952,36.184,41.738,38.918,31.121,0.512,0
46.616,2.139,2421.8,7.691,10.173,151.01,124.9,2.156,10.091,9.868,9.752,65.634,36.168,41.75,38.918,31.133,0.534,0
46.591,2.132,2422.0,7.741,10.206,150.97,125.06,2.187,10.07,9.841,9.721,65.672,36.156,41.754,38.914,31.129,0.51,0
46.569,2.141,2421.8,7.569,10.167,150.94,125.24,2.266,10.155,9.905,9.793,65.604,36.172,41.746,38.949,31.121,0.521,0
46.993,2.146,2415.8,7.69,10.182,151.48,125.59,2.297,10.097,9.853,9.734,67.855,36.168,41.773,38.949,31.129,0.515,1
47.533,2.162,2414.8,7.698,10.169,151.52,125.35,2.445,10.092,9.863,9.752,67.896,36.187,41.805,38.93,31.094,0.521,0
47.018,2.154,2415.6,7.997,10.179,151.48,125.29,2.305,10.138,9.901,9.786,68.097,36.254,41.812,38.98,31.117,0.515,0
47.101,2.153,2413.6,7.849,10.167,151.49,125.38,2.375,10.09,9.848,9.733,68.023,36.246,41.84,38.957,31.121,0.517,0
47.138,2.152,2411.2,7.848,10.176,151.44,125.24,2.5,10.097,9.873,9.759,68.155,36.25,41.887,38.957,31.129,0.525,0
47.441,2.172,2408.6,7.831,10.183,151.49,125.48,2.406,10.059,9.84,9.724,68.107,36.25,41.895,38.965,31.117,0.52,0
47.153,2.159,2411.6,7.714,10.158,151.41,125.11,2.484,10.121,9.884,9.764,68.035,36.234,41.887,38.977,31.117,0.508,0
47.206,2.169,2407.2,8.028,10.182,151.33,125.27,2.359,10.062,9.823,9.712,68.252,36.238,41.898,39.02,31.121,0.522,0
47.12,2.159,2412.0,8.004,10.176,151.47,125.47,2.281,10.109,9.889,9.773,68.217,36.32,41.902,39.02,31.129,0.542,0
47.145,2.165,2411.4,7.859,10.166,151.51,125.6,2.219,10.073,9.842,9.714,68.221,36.238,41.895,39.02,31.117,0.511,0
47.239,2.166,2411.6,7.848,10.151,151.33,125.38,2.352,10.113,9.88,9.767,68.198,36.25,41.902,39.008,31.129,0.526,0
46.806,2.141,2411.4,7.918,10.182,151.41,125.5,2.281,10.068,9.831,9.709,68.156,36.32,41.898,39.012,31.211,0.516,0
46.679,2.14,2409.8,7.846,10.144,151.38,125.31,2.383,10.124,9.88,9.764,68.274,36.328,41.914,39.012,31.203,0.512,0
47.123,2.159,2409.8,7.871,10.169,151.46,125.56,2.305,0.0,9.826,9.71,68.358,36.238,41.898,39.012,31.129,0.525,0
47.43,2.162,2413.6,7.76,10.171,151.43,125.7,2.305,1.125,9.889,9.773,68.135,36.25,41.91,39.008,31.133,0.575,0
47.699,2.183,2411.8,7.858,10.187,151.44,125.34,2.266,1.707,9.849,9.726,68.256,36.246,41.914,39.098,31.137,0.504,0
47.699,2.186,2411.8,7.774,10.186,151.48,125.63,2.281,0.0,9.826,9.715,68.133,36.328,41.902,39.098,31.137,0.518,0
47.278,2.164,2411.6,7.813,10.149,151.41,125.52,2.383,0.927,9.872,9.757,68.15,36.328,41.914,39.09,31.187,0.503,0
47.232,2.16,2413.4,7.783,10.178,151.47,125.58,2.305,0.891,9.826,9.715,68.101,36.332,41.898,39.086,31.215,0.512,0
47.011,2.146,2413.6,7.743,10.16,151.41,125.66,2.305,0.634,9.866,9.745,68.029,36.332,41.937,39.078,31.273,0.512,0
47.266,2.165,2415.6,7.714,10.189,151.54,125.58,2.359,1.33,9.857,9.743,67.888,36.32,41.91,39.102,31.203,0.525,0
46.843,2.149,2415.8,7.718,10.174,151.49,125.58,2.281,0.957,9.836,9.729,67.922,36.25,41.902,39.09,31.277,0.516,0
47.208,2.156,2413.6,7.771,10.176,151.46,125.7,2.227,2.265,9.816,9.705,67.969,36.328,41.949,39.09,31.211,0.513,0
46.786,2.144,2414.0,7.831,10.13,151.45,125.57,2.227,1.248,9.868,9.757,68.082,36.328,41.984,39.098,31.266,0.528,0
47.348,2.163,2415.4,7.796,10.165,151.6,125.63,2.195,3.148,9.851,9.726,68.037,36.32,41.969,39.086,31.199,0.527,0
47.174,2.142,2415.6,7.852,10.174,151.41,125.37,2.359,4.991,9.828,9.713,68.013,36.316,41.992,39.098,31.277,0.513,0
47.163,2.142,2413.8,7.658,10.144,151.52,125.47,2.32,7.451,9.877,9.769,67.836,36.328,41.996,39.086,31.289,0.54,0
47.34,2.164,2411.8,7.714,10.182,151.51,125.55,2.406,7.237,9.848,9.734,67.915,36.34,41.992,39.18,31.277,0.502,0
47.153,2.142,2411.8,7.698,10.167,151.36,125.44,2.391,7.964,9.826,9.703,67.961,36.316,42.004,39.184,31.277,0.51,0
47.317,2.159,2409.8,7.674,10.145,151.46,125.34,2.32,8.359,9.861,9.743,67.963,36.32,42.008,39.145,31.281,0.527,0
47.434,2.162,2411.8,7.644,10.172,151.38,125.44,2.445,8.252,9.818,9.708,67.851,36.406,42.051,39.156,31.277,0.517,0
47.329,2.163,2413.8,7.676,10.176,151.47,125.48,2.43,8.395,9.872,9.757,67.879,36.387,41.977,39.168,31.277,0.517,0
47.389,2.168,2413.8,7.785,10.189,151.63,125.59,2.359,8.769,9.811,9.707,67.983,36.41,42.031,39.18,31.281,0.523,0
47.425,2.167,2411.6,7.709,10.158,151.32,125.38,2.359,9.024,9.867,9.747,67.937,36.387,42.047,39.18,31.289,0.523,0
47.423,2.165,2409.8,7.932,10.154,151.38,125.26,2.414,10.031,9.816,9.705,68.191,36.383,42.078,39.18,31.277,0.511,0
47.366,2.165,2409.4,7.693,10.14,151.36,125.5,2.266,10.072,9.843,9.733,68.029,36.41,42.078,39.168,31.281,0.509,0
47.389,2.161,2415.6,7.708,10.149,151.41,125.12,2.406,10.103,9.862,9.74,67.782,36.395,42.066,39.184,31.277,0.511,0
47.423,2.168,2413.4,7.733,10.153,151.38,125.7,2.375,10.08,9.836,9.721,67.916,36.398,42.066,39.187,31.273,0.525,0
47.4,2.159,2414.0,7.806,10.15,151.36,125.4,2.391,10.035,9.814,9.7,67.828,36.398,42.031,39.187,31.281,0.502,0
47.307,2.157,2413.6,8.054,10.151,151.49,125.42,2.156,10.1,9.862,9.743,67.986,36.395,42.086,39.18,31.281,0.52,0
47.377,2.16,2409.8,7.773,10.167,151.28,125.34,2.414,10.066,9.811,9.7,68.036,36.41,42.066,39.187,31.266,0.515,0
46.848,2.134,2410.0,7.636,10.146,151.49,125.34,2.305,10.098,9.86,9.753,67.806,36.32,42.062,39.18,31.348,0.529,1
47.4,2.157,2409.6,7.708,10.154,151.45,125.29,2.445,10.057,9.823,9.718,68.163,36.406,42.062,39.172,31.273,0.541,1
47.352,2.157,2410.0,7.901,10.17,151.43,125.63,2.414,10.065,9.839,9.731,68.215,36.328,42.051,39.184,31.266,0.514,1
47.4,2.158,2413.6,7.745,10.18,151.56,125.27,2.227,10.07,9.83,9.715,67.988,36.414,42.039,39.172,31.277,0.514,1
47.317,2.165,2414.8,7.75,10.13,151.47,125.65,2.242,10.091,9.866,9.751,67.964,36.344,42.047,39.195,31.277,0.523,1
47.496,2.162,2408.6,7.656,10.171,151.51,125.43,2.383,10.052,9.82,9.706,68.05,36.41,42.059,39.195,31.289,0.516,1
47.413,2.165,2414.8,7.737,10.129,151.52,125.61,2.281,10.09,9.852,9.74,67.837,36.422,42.051,39.18,31.281,0.511,1
47.376,2.16,2408.8,7.744,10.162,151.43,125.47,2.273,10.064,9.838,9.736,68.156,36.414,42.047,39.172,31.277,0.512,1
47.352,2.159,2408.0,7.631,10.169,151.55,125.52,2.266,10.057,9.826,9.711,68.049,36.41,42.008,39.168,31.254,0.548,1
47.004,2.147,2409.6,7.73,10.126,151.4,125.21,2.484,10.1,9.862,9.748,68.108,36.328,42.062,39.16,31.348,0.525,1
47.093,2.133,2439.8,7.406,10.131,150.76,124.98,2.266,10.048,9.837,9.716,64.142,36.312,41.996,39.09,31.277,0.519,1
47.069,2.135,2437.6,7.694,10.158,150.71,124.77,2.211,10.097,9.856,9.736,64.353,36.328,41.957,39.02,31.277,0.514,0
46.846,2.123,2437.6,7.481,10.146,150.67,124.95,2.242,10.087,9.862,9.735,64.351,36.316,41.898,39.004,31.273,0.517,0
46.924,2.117,2433.6,7.565,10.16,150.67,124.74,2.055,10.095,9.859,9.75,64.51,36.246,41.898,39.062,31.266,0.524,0
46.984,2.128,2437.8,7.547,10.169,150.63,124.9,2.25,10.07,9.84,9.729,64.32,36.25,41.898,39.012,31.266,0.527,0
46.867,2.12,2435.6,7.714,10.15,150.8,125.02,2.25,10.109,9.894,9.778,64.324,36.316,41.902,39.02,31.293,0.516,0
46.722,2.115,2435.8,7.586,10.201,150.63,124.83,2.281,10.057,9.833,9.722,64.513,36.25,41.902,39.047,31.277,0.522,0
46.867,2.128,2431.6,7.661,10.15,150.66,124.77,2.25,10.1,9.866,9.75,64.411,36.32,41.898,39.02,31.273,0.52,0
46.323,2.093,2435.6,7.513,10.158,150.63,124.84,2.242,10.068,9.837,9.723,64.464,36.238,41.895,39.012,31.371,0.529,0
47.092,2.14,2430.0,7.697,10.154,150.77,124.77,2.336,10.11,9.88,9.767,64.405,36.277,41.898,39.102,31.281,0.516,0
46.706,2.111,2432.6,7.723,10.165,150.76,124.88,2.172,10.066,9.833,9.724,64.474,36.246,41.828,39.023,31.348,0.505,0
46.961,2.125,2428.6,7.676,10.158,150.73,125.0,2.078,10.091,9.856,9.738,64.398,36.332,41.898,39.012,31.254,0.516,0
46.673,2.122,2432.8,7.555,10.136,150.79,124.83,2.273,10.092,9.861,9.743,64.379,36.316,41.914,39.098,31.371,0.512,0
46.598,2.113,2430.6,7.403,10.158,150.82,125.06,2.164,10.043,9.825,9.711,64.275,36.328,41.902,39.098,31.359,0.519,0
47.129,2.139,2434.8,7.577,10.156,150.67,124.81,2.219,10.073,9.856,9.736,64.356,36.332,41.887,39.098,31.281,0.524,0
46.598,2.114,2428.4,7.55,10.142,150.7,124.96,2.187,10.113,9.875,9.764,64.571,36.332,41.898,39.078,31.367,0.539,0
47.142,2.144,2430.6,7.541,10.162,150.73,124.9,2.172,10.057,9.828,9.715,64.537,36.34,41.902,39.105,31.281,0.527,0
46.646,2.121,2433.6,7.529,10.153,150.65,124.84,2.305,10.1,9.877,9.765,64.427,36.406,41.91,39.09,31.289,0.501,0
46.127,2.101,2429.6,7.565,10.16,150.71,124.93,2.227,10.066,9.823,9.703,64.372,36.41,41.898,39.098,31.434,0.528,0
46.838,2.141,2432.0,7.659,10.151,150.67,124.85,2.172,10.089,9.853,9.733,64.449,36.32,41.91,39.184,31.34,0.517,0
46.971,2.139,2431.4,7.427,10.136,150.77,125.16,2.164,10.099,9.867,9.746,64.281,36.398,41.895,39.187,31.359,0.531,0
46.83,2.12,2430.0,7.428,10.16,150.81,125.03,2.266,10.068,9.846,9.738,64.161,36.41,41.902,39.184,31.437,0.518,0
46.417,2.122,2430.2,7.628,10.166,150.81,124.88,2.273,10.059,9.84,9.721,64.472,36.414,41.914,39.195,31.437,0.52,0
46.921,2.139,2432.6,7.513,10.16,150.73,125.06,2.242,10.061,9.825,9.71,64.365,36.344,41.937,39.172,31.359,0.513,0
46.851,2.138,2436.4,7.646,10.159,150.68,124.88,2.086,10.075,9.855,9.741,64.223,36.328,41.895,39.187,31.359,0.522,0
46.863,2.143,2432.0,7.634,10.154,150.84,124.81,2.219,10.066,9.848,9.741,64.315,36.395,41.895,39.172,31.359,0.519,0
46.453,2.121,2427.6,7.674,10.144,150.71,125.02,2.32,10.07,9.84,9.724,64.548,36.406,41.93,39.18,31.434,0.532,0
46.848,2.136,2427.4,7.517,10.145,150.68,125.06,2.156,10.073,9.83,9.715,64.517,36.316,41.922,39.172,31.371,0.512,0
46.851,2.142,2427.6,7.581,10.134,150.69,124.71,2.242,10.08,9.859,9.741,64.645,36.414,41.922,39.172,31.367,0.518,0
46.345,2.114,2426.4,7.4,10.154,150.81,124.98,2.086,10.042,9.813,9.696,64.39,36.398,41.922,39.187,31.449,0.513,0
47.004,2.145,2426.8,7.739,10.154,150.63,124.79,2.266,10.07,9.842,9.733,64.442,36.395,41.93,39.195,31.367,0.508,0
47.052,2.143,2429.6,7.646,10.148,150.65,124.75,2.156,10.075,9.863,9.752,64.374,36.406,41.937,39.195,31.359,0.514,0
46.804,2.138,2426.6,7.656,10.122,150.7,124.93,2.211,10.076,9.856,9.751,64.512,36.41,41.937,39.187,31.371,0.52,0
46.898,2.135,2430.6,7.643,10.145,150.77,124.81,2.242,10.046,9.825,9.708,64.459,36.41,41.922,39.187,31.367,0.519,0
47.18,2.14,2425.6,7.479,10.158,150.67,124.87,2.25,10.052,9.809,9.698,64.459,36.398,41.922,39.18,31.359,0.526,0
46.72,2.118,2428.8,7.708,10.158,150.71,124.67,2.219,10.056,9.823,9.711,64.447,36.41,41.941,39.187,31.426,0.531,0
46.863,2.139,2424.4,7.555,10.134,150.65,124.75,2.266,10.084,9.859,9.748,64.588,36.41,41.953,39.184,31.367,0.515,0
45.855,2.095,2424.2,7.559,10.149,150.55,124.91,2.156,10.045,9.815,9.704,64.736,36.422,41.941,39.18,31.527,0.511,0
45.918,2.095,2428.8,7.557,10.137,150.65,124.95,2.164,10.041,9.808,9.701,64.577,36.414,41.941,39.195,31.531,0.518,0
46.417,2.112,2424.4,7.609,10.149,150.55,124.94,2.211,10.052,9.819,9.703,64.595,36.422,41.98,39.172,31.453,0.512,0
46.323,2.121,2431.2,7.569,10.152,150.59,124.61,2.375,10.019,9.797,9.684,64.382,36.41,41.977,39.227,31.465,0.529,0
46.348,2.112,2413.8,7.628,10.13,150.81,125.18,2.141,10.035,9.806,9.689,65.896,36.422,41.996,39.187,31.445,0.522,1
47.049,2.135,2414.0,7.548,10.131,151.04,125.16,2.281,10.076,9.835,9.722,65.899,36.414,41.984,39.172,31.371,0.526,0
46.348,2.113,2415.6,7.564,10.156,150.9,125.27,2.187,10.043,9.815,9.705,65.73,36.414,41.992,39.211,31.445,0.521,0
46.851,2.142,2415.8,7.425,10.123,150.98,125.27,2.336,10.037,9.823,9.711,65.699,36.426,41.992,39.187,31.359,0.532,0
46.512,2.125,2417.6,7.561,10.125,151.02,125.06,2.281,10.084,9.85,9.747,65.778,36.41,42.012,39.184,31.434,0.53,0
46.417,2.12,2415.8,7.589,10.139,151.06,125.1,2.25,10.075,9.849,9.729,65.753,36.41,42.004,39.184,31.422,0.535,0
46.91,2.137,2417.8,7.613,10.148,150.89,125.08,2.359,10.055,9.84,9.724,65.874,36.422,42.031,39.168,31.371,0.536,0
47.19,2.163,2415.6,7.605,10.142,150.9,124.83,2.391,10.052,9.819,9.706,65.921,36.414,42.008,39.199,31.371,0.527,0
46.654,2.142,2421.6,7.672,10.134,150.89,125.22,2.25,10.075,9.844,9.714,65.908,36.41,42.023,39.172,31.355,0.525,0
46.91,2.146,2421.6,7.623,10.145,151.0,125.0,2.336,10.077,9.848,9.723,65.961,36.414,42.004,39.187,31.359,0.54,0
46.631,2.141,2419.8,7.69,10.141,151.1,125.18,2.281,10.059,9.825,9.714,65.907,36.41,42.012,39.199,31.359,0.525,0
46.572,2.139,2417.6,7.814,10.164,151.0,124.92,2.078,10.038,9.814,9.687,65.916,36.406,41.984,39.18,31.355,0.535,0
46.7,2.134,2419.8,7.594,10.154,150.95,125.16,2.187,10.027,9.807,9.703,65.801,36.422,41.996,39.199,31.359,0.524,0
46.604,2.139,2417.8,7.599,10.119,150.93,125.24,2.187,10.072,9.842,9.72,65.853,36.41,41.977,39.18,31.332,0.53,0
46.309,2.119,2418.0,7.499,10.136,151.04,125.29,2.328,10.092,9.862,9.748,65.645,36.434,41.98,39.09,31.367,0.528,0
47.07,2.156,2421.4,7.738,10.129,150.87,124.98,2.32,10.097,9.863,9.74,65.813,36.328,41.949,39.168,31.277,0.518,0
46.688,2.142,2418.0,7.619,10.149,150.9,125.16,2.164,10.038,9.808,9.707,65.813,36.332,41.992,39.18,31.277,0.524,0
46.629,2.14,2419.4,7.454,10.142,151.0,125.04,2.281,10.061,9.823,9.714,65.546,36.328,41.977,39.172,31.367,0.527,0
46.797,2.138,2418.6,7.843,10.127,151.02,125.03,2.227,10.076,9.856,9.735,65.826,36.32,41.969,39.102,31.277,0.536,0
46.629,2.122,2413.6,7.685,10.142,150.93,124.98,2.266,10.035,9.814,9.697,65.891,36.328,41.93,39.086,31.277,0.508,0
46.88,2.136,2419.4,7.518,10.127,150.97,124.95,2.266,10.086,9.843,9.719,65.816,36.32,41.902,39.086,31.281,0.533,0
45.921,2.105,2419.6,7.541,10.149,151.12,125.4,2.297,10.076,9.837,9.725,65.868,36.316,41.914,39.074,31.367,0.535,0
46.796,2.132,2417.8,7.527,10.133,150.93,125.06,2.32,10.049,9.828,9.715,65.79,36.328,41.902,39.066,31.289,0.535,0
46.81,2.14,2419.6,7.671,10.134,150.98,125.01,2.266,10.081,9.856,9.746,66.022,36.34,41.91,39.102,31.277,0.513,0
46.821,2.136,2419.4,7.656,10.163,150.98,125.02,2.266,10.048,9.831,9.723,65.993,36.332,41.91,39.102,31.277,0.513,0
46.786,2.132,2419.6,7.644,10.132,150.89,125.09,2.32,10.046,9.811,9.694,65.964,36.32,41.898,39.078,31.273,0.52,0
47.117,2.143,2419.8,7.504,10.142,150.92,125.1,2.281,10.073,9.833,9.718,65.672,36.34,41.914,39.098,31.266,0.512,0
46.737,2.129,2419.8,7.799,10.15,150.98,125.04,2.219,10.066,9.835,9.712,65.852,36.34,41.914,39.086,31.277,0.522,0
46.797,2.134,2421.4,7.564,10.144,151.04,125.19,2.227,10.075,9.85,9.743,65.722,36.332,41.871,39.098,31.277,0.53,0
46.858,2.138,2419.8,7.508,10.149,151.04,125.06,2.375,10.059,9.838,9.733,65.763,36.25,41.898,39.102,31.281,0.518,0
47.509,2.173,2421.0,7.658,10.127,151.02,125.11,2.266,10.091,9.863,9.751,65.948,36.25,41.887,39.105,31.129,0.583,0
46.4,2.122,2417.0,7.673,10.15,151.08,125.0,2.336,10.105,9.872,9.76,66.023,36.332,41.902,38.996,31.289,0.517,0
46.306,2.119,2417.8,7.657,10.143,150.9,125.0,2.172,10.09,9.872,9.76,65.989,36.246,41.816,39.023,31.266,0.516,0
46.75,2.135,2418.4,7.466,10.16,151.0,125.16,2.383,10.075,9.849,9.731,65.72,36.25,41.91,39.012,31.187,0.54,0
46.724,2.143,2419.4,7.501,10.147,151.1,125.08,2.305,10.086,9.865,9.757,65.714,36.238,41.867,39.02,31.215,0.524,0
46.806,2.136,2417.8,7.588,10.149,151.17,125.29,2.195,10.092,9.87,9.758,65.869,36.25,41.883,39.004,31.211,0.526,0
46.786,2.14,2419.4,7.764,10.16,151.16,125.04,2.328,10.079,9.842,9.721,65.834,36.234,41.898,39.035,31.195,0.511,0
46.585,2.122,2418.0,7.482,10.161,151.03,125.13,2.328,10.076,9.833,9.729,65.884,36.246,41.883,38.965,31.199,0.516,0
46.725,2.138,2421.4,7.844,10.149,151.03,125.08,2.281,10.072,9.858,9.746,65.954,36.246,41.875,38.949,31.211,0.536,0
47.169,2.155,2421.4,7.508,10.158,151.21,125.11,2.359,10.097,9.877,9.764,65.819,36.254,41.789,39.023,31.137,0.525,0
47.103,2.143,2419.8,7.751,10.16,151.12,125.03,2.266,10.098,9.875,9.769,65.86,36.246,41.859,38.926,31.121,0.524,0
46.635,2.124,2408.0,7.933,10.174,151.52,125.29,2.43,10.043,9.83,9.725,68.23,36.254,41.895,39.012,31.199,0.515,1
47.12,2.154,2409.0,7.886,10.165,151.34,125.35,2.266,10.077,9.842,9.729,68.442,36.25,41.883,39.012,31.121,0.535,0
47.121,2.157,2407.0,7.821,10.148,151.51,125.66,2.32,10.067,9.853,9.74,68.283,36.254,41.902,39.039,31.133,0.525,0
47.302,2.166,2406.8,7.846,10.143,151.4,125.42,2.273,10.052,9.823,9.7,68.501,36.234,41.902,39.012,31.137,0.529,0
46.749,2.129,2411.6,7.853,10.161,151.43,125.74,2.352,10.073,9.837,9.722,68.368,36.246,41.91,39.008,31.117,0.529,0
46.713,2.135,2407.8,7.868,10.134,151.46,125.49,2.328,10.084,9.849,9.741,68.396,36.227,41.914,39.008,31.199,0.511,0
